38.0652286,-78.90588756
38.2542376,-85.7594069
38.4404675,-122.7144313
36.7295295,-119.7088612
33.2297793,-111.2092898
40.5863563,-122.3916753
33.294207,-111.7379465
33.4485866,-112.0773455
39.85902405,-84.11136285
35.0886963,-92.442101
61.2163129,-149.8948522
38.6122751,-90.4634531
40.7670126,-111.8904307
32.9481789,-96.7297205
52.968492,-113.3679199
36.364792,-93.5679666
21.304547,-157.8556763
37.104153,-113.5841312
44.0581728,-121.3153095
39.0277832,-94.6557913
39.7136754,-82.5993293
33.7358518,-118.2922933
21.5543942,-157.873405
32.7174209,-117.1627713
21.4172766,-157.9986758
34.4480495,-119.2428889
26.103632,-80.40310188
38.2493581,-122.0399662
35.269381,-106.6328189
35.236207,-85.2982059
28.3647248,-82.1959177
37.5050118,-105.0077746
46.1420334,-122.9060317
36.3684245,-96.0013846
39.1637984,-119.7674033
43.0481221,-76.1474243
36.3134398,-82.3534727
26.075729,-80.28410888
39.3222209,-95.2669154
41.717613,-81.2086884
36.9486986,-84.096876
34.7370639,-82.2542833
30.165156,-85.6605594
33.3067132,-111.8408488
33.547741,-86.5591659
34.2073196,-84.1401925
38.6560565,-90.5742028
37.1839682,-84.5499416
42.26306,-71.8052219
44.4669941,-73.1709603
34.6100243,-112.3157209
40.3183284,-74.42021822
40.3083174,-105.0810923
47.6631371,-117.0855724
41.8755546,-87.6244211
32.8472711,-117.2742085
26.1254381,-80.1381514
41.9758872,-91.6704052
44.3777947,-83.8047086
42.5006217,-90.6647966
29.9032284,-81.4145467
41.5645337,-93.759528
34.1476452,-118.1444778
39.6419219,-77.720264
30.3321838,-81.6556509
36.4072485,-105.5730664
47.7456352,-121.0891717
33.9528472,-84.5496147
39.9062242,-75.0929516
38.929125,-119.9878464
44.9391565,-123.0331209
44.8454356,-93.5297242
39.3869442,-94.5810658
41.5049873,-94.5194148
40.5508527,-105.0668084
46.5927122,-112.0361089
37.2242358,-95.7083130
39.849557,-75.3557457
33.6626232,-117.5893799
45.5915958,-111.1977303
43.431646,-103.4743629
42.6000863,-72.3981415
35.8845238,-84.1535260
38.8368777,-107.8568293
36.8529841,-75.9774182
36.717954,-110.2606012
20.872684,-156.6762728
35.9040858,-109.0335346
35.6869996,-105.9377996
38.8903961,-77.0841584
35.7331895,-81.3412005
29.5639758,-95.2864298
45.5202471,-122.6741948
28.06906015,-82.6501914
35.189443,-114.0530064
38.3031837,-77.4605398
36.1206306,-84.6538307
42.6106479,-71.2342247
44.8353424,-69.2739364
45.366668,-63.3000059
39.1200471,-90.3284478
38.0592942,-93.7945455
41.2861336,-72.3557585
33.7490987,-84.3901848
29.8946952,-81.3145394
20.9717546,-156.6756045
48.754402,-122.4788601
33.857328,-84.0199107
36.1662859,-115.1492249
33.5726113,-84.4132593
41.9584367,-70.6672576
28.5479786,-81.4127841
35.9556924,-80.0053175
39.4932592,-117.0695385
29.4279955,-89.6108946
40.1728871,-74.9926687
40.7902778,-73.9597221
29.0338575,-95.4343858
37.4616454,-89.2504792
41.6293398,-70.3866805
26.1482449,-80.3288858
50.4480951,-104.6158180
32.7809195,-117.2524695
37.1685907,-113.6794056
41.0284304,-74.2959822
42.9620253,-72.4423101
44.2278666,-79.4614500
40.153364,-76.6042520
43.2122851,-77.4299938
37.2584705,-79.9622598
43.6703995,-121.5036359
45.5919097,-94.1661010
33.6783336,-118.0000165
43.857307,-70.1037599
43.5499749,-96.7003269
34.0778881,-83.5615535
44.5393721,-95.1164477
39.1659403,-77.0155329
44.395523,-68.0836489
39.127886,-76.6869129
33.5965685,-117.6594049
32.4446988,-111.2157090
42.988576,-81.2466429
40.41483,-74.2295890
39.6296809,-79.9559436
37.9254806,-122.5274754
41.3547602,-87.1294741
39.0840054,-77.1527572
47.9394115,-122.0779886
33.9748932,-118.0336974
36.9735903,-122.0260569
43.6796943,-70.4429341
39.9523993,-75.1635898
36.354859,-79.6644749
37.9373548,-79.2328101
37.3569086,-77.4421817
37.7594012,-77.4806602
41.6745432,-72.8581557
36.5817089,-86.5163832
33.5389854,-112.1858156
33.8360035,-79.0478142
34.1083449,-117.2897651
42.9783924,-78.7997615
40.854156,-78.2711029
40.2203907,-74.0120816
47.8105738,-122.3774951
31.1975317,-89.2078257
38.515529,-121.5321489
37.8403456,-85.9491297
30.7999563,-81.6898260
29.9057817,-96.6727527
40.0057737,-81.0097515
39.2864787,-80.2561980
38.223457,-122.2270430
38.8339578,-104.8253484
43.1089442,-79.0636192
39.2797699,-89.8817661
39.6482059,-104.9879640
37.0066161,-121.9969062
43.6155825,-84.2472116
42.7151854,-88.9907742
41.623191,-88.2284325
43.1358923,-122.3804695
59.76826,-151.6775519
39.9555928,-86.0138728
43.3896628,-123.3123597
37.1236041,-81.5684128
42.5959203,-72.2267496
37.9814415,-90.0417789
27.77330515,-82.6469933
37.8286516,-92.2007226
41.8674548,-71.3797769
39.473152,-75.0020264
44.588511,-69.5990749
33.94385375,-83.3972898
31.2579584,-95.9782919
35.5848596,-80.8100723
39.063956,-108.5507316
43.8088119,-79.2334018
40.7250986,-73.2453945
40.1672117,-105.1019286
47.7573202,-122.2440147
20.8029568,-156.3106832
40.6022059,-75.4712793
30.2265949,-93.2173758
40.956282,-96.7834109
34.0349194,-102.8149371
43.085391,-77.9417139
41.4459271,-74.4229340
35.2270869,-80.8431267
28.1614046,-81.6017416
42.2575385,-83.2110374
41.4860186,-73.0509431
27.0998708,-82.4544131
45.5469302,-122.4370392
33.4473361,-84.1468615
44.490817,-103.8593699
33.9732275,-78.3858370
40.64530975,-73.9550229
47.1377,-122.4764999
38.3565773,-121.9877443
40.785529,-74.0083002
38.8843867,-94.8161126
33.6723506,-82.8612562
27.6387163,-80.3975398
38.8611619,-86.4872148
39.5158825,-116.8537226
27.928464,-82.2880445
29.10150985,-81.0105537
33.8358492,-118.3406287
27.8002542,-97.3955743
32.598313,-83.6256769
47.5395736,-122.1563330
36.069026,-79.4005759
38.9786401,-76.4927859
36.6600752,-100.6792070
27.9094665,-82.7873243
40.55418,-74.2860007
35.824321,-78.3147199
39.3720477,-77.2719278
30.4263092,-88.8908637
40.3159438,-74.0851403
45.4871723,-122.8037803
43.286736,-76.1460359
33.1580933,-117.3505938
35.0537094,-94.6235578
33.436188,-111.5860661
43.9172764,-78.8614873
41.34059,-87.6214285
37.1330355,-113.6541265
37.5455735,-97.2689330
32.3026416,-86.0085693
42.8384221,-71.1470036
28.7211775,-82.3076844
39.60455,-76.4777421
34.2978794,-83.8240662
43.59622635,-70.3300556
46.8083268,-100.7837391
24.7209744,-81.0186826
48.4283327,-123.3649268
33.3578937,-91.8504083
34.364744,-119.3105822
33.7237617,-116.2673236
37.3265112,-80.7350711
30.38208845,-86.3640414
34.1508718,-118.4489864
34.1816482,-118.3258553
33.1976496,-96.6154470
43.61656,-116.2008349
39.7989763,-89.6443687
37.3361905,-121.8905832
35.4959148,-89.5089637
40.8,-96.6678209
44.2127373,-91.1237620
37.2634817,-78.6825049
27.7729445,-82.3981418
33.6956461,-78.8900408
45.3573429,-122.6067582
33.1433723,-117.1661448
38.577359,-92.1724264
26.5253491,-80.0664308
28.2336196,-82.1811946
37.9317492,-122.0327847
38.658172,-77.2497049
45.1607987,-93.2349488
44.205835,-73.2465359
42.1014831,-72.5898109
33.3806716,-84.7996572
26.6058996,-81.9807339
37.6922361,-97.3375447
40.1539613,-79.7411534
41.8448104,-75.0071096
39.9622601,-83.0007064
35.4306712,-82.5012315
45.7874957,-108.4960699
40.3972892,-81.5620642
40.5728404,-81.0856531
37.0300969,-76.3452056
36.1622296,-86.7743530
43.1033619,-70.7851622
40.2790921,-80.1017976
40.85703325,-73.83669606
40.7305991,-73.9865811
43.39008,-71.0657499
33.870413,-117.9962164
39.3292396,-82.1012554
42.7262016,-71.1908923
46.2631897,-119.4878019
44.5229223,-89.5741109
43.6678736,-116.6894155
47.32121,-106.9104609
36.3487196,-82.2106875
40.5882821,-79.7298186
33.778562,-117.0357665
43.5737361,-116.5596312
44.0206919,-88.5408573
39.6329025,-106.4711837
44.156593,-68.6672969
38.4087993,-121.3716177
31.9678731,-110.2945759
42.8095455,-74.0216719
43.7068282,-116.6201356
37.6456488,-84.7721822
45.0759797,-93.4561051
34.4742786,-114.3440009
33.34883,-112.4912299
45.2942822,-123.1764948
45.5372449,-122.4178386
46.4385488,-87.2793086
51.1777781,-115.5682503
27.7458626,-81.5306312
39.3851791,-74.6756877
42.6109085,-122.8218511
44.2597027,-88.8648343
44.7927298,-89.7035958
36.5277607,-87.3588702
46.2778406,-119.2769066
41.5255466,-90.5081477
47.6038321,-122.3300623
53.201097,-105.7489009
41.7729107,-88.1478669
43.9680365,-88.9434476
35.91537,-94.9699559
40.0386822,-81.444562
34.3764923,-88.68172
45.5228939,-122.9898269
33.888658,-118.3076479
28.9005446,-81.2636737
41.1158475,-98.0017248
32.8629195,-96.97917017
42.81032,-89.8622148
33.0206179,-80.1747536
44.3735635,-89.03185979
36.145965,-81.16064
43.8356637,-79.0905385
43.71558845,-73.30815198
40.3089798,-76.5933012
26.2714628,-80.18180782
38.5167886,-76.3830045
45.4210328,-75.6900218
43.894974,-96.9264449
39.6283928,-84.1593817
32.9478267,-112.7168238
32.4078632,-87.0207472
55.171025,-118.7951659
38.049365,-122.1585776
40.4211798,-79.7881024
39.0398314,-77.0552554
41.3516628,-88.8454359
41.4039201,-88.1117241
41.8460964,-94.4299693
42.9632405,-85.6678638
37.9577016,-121.2907795
35.7564719,-83.9704592
36.1986898,-84.0371391
47.3075369,-122.2301807
39.2908816,-76.6107589
39.3826031,-77.2694277
42.1816919,-87.8003437
